GLON GLAT VLSR a b pa d_VLSR p_far cos_pa sin_pa aa bb DESIGNATION
17.4705 -0.2135 52.4250 0.0029 0.0029 0 3.7340 -0.5 1.0 0.0 8.281604938271604e-06 8.281604938271604e-06 HIGALBM17.4705-0.2135
17.4746 0.7561 22.2570 0.0026 0.0026 0 3.7340 -0.5 1.0 0.0 6.912517361111112e-06 6.912517361111112e-06 HIGALBM17.4746+0.7561
17.4747 -0.2357 52.1890 0.0044 0.0044 0 3.7340 -0.5 1.0 0.0 1.912847415123457e-05 1.912847415123457e-05 HIGALBM17.4747-0.2357
17.4819 0.8237 23.6140 0.0018 0.0018 0 3.7340 -0.5 1.0 0.0 3.3458506944444442e-06 3.3458506944444442e-06 HIGALBM17.4819+0.8237
17.4824 0.6458 24.3100 0.0026 0.0026 0 3.7340 -0.5 1.0 0.0 6.723937114197533e-06 6.723937114197533e-06 HIGALBM17.4824+0.6458
17.4879 0.7609 21.8690 0.0055 0.0055 0 3.7340 -0.5 1.0 0.0 3.0402970679012352e-05 3.0402970679012352e-05 HIGALBM17.4879+0.7609
17.5105 0.5910 22.5630 0.0027 0.0027 0 3.7340 -0.5 1.0 0.0 7.380277777777776e-06 7.380277777777776e-06 HIGALBM17.5105+0.5910
17.5132 0.7567 22.0400 0.0033 0.0033 0 3.7340 -0.5 1.0 0.0 1.0890000000000002e-05 1.0890000000000002e-05 HIGALBM17.5132+0.7567
17.5625 -0.1559 -4.0500 0.0031 0.0031 0 3.7340 0.5 1.0 0.0 9.870069444444444e-06 9.870069444444444e-06 HIGALBM17.5625-0.1559
17.6424 0.2256 24.1030 0.0016 0.0016 0 3.7340 -0.5 1.0 0.0 2.5069444444444445e-06 2.5069444444444445e-06 HIGALBM17.6424+0.2256
17.6431 0.0834 41.4370 0.0050 0.0050 0 3.7340 -0.5 1.0 0.0 2.5292517361111113e-05 2.5292517361111113e-05 HIGALBM17.6431+0.0834
17.6531 0.1736 22.4760 0.0074 0.0074 0 3.7340 -0.5 1.0 0.0 5.459567901234569e-05 5.459567901234569e-05 HIGALBM17.6531+0.1736
17.6609 0.2019 23.2900 0.0056 0.0056 0 3.7340 -0.5 1.0 0.0 3.187543402777778e-05 3.187543402777778e-05 HIGALBM17.6609+0.2019
17.6681 0.1770 22.3560 0.0031 0.0031 0 3.7340 -0.5 1.0 0.0 9.566992669753086e-06 9.566992669753086e-06 HIGALBM17.6681+0.1770
17.6711 0.2293 23.9940 0.0032 0.0032 0 3.7340 -0.5 1.0 0.0 1.0445464891975308e-05 1.0445464891975308e-05 HIGALBM17.6711+0.2293
17.6880 0.2377 24.5870 0.0028 0.0028 0 3.7340 -0.5 1.0 0.0 7.902345679012345e-06 7.902345679012345e-06 HIGALBM17.6880+0.2377
17.7231 -0.1036 48.8910 0.0025 0.0025 0 3.7340 -0.5 1.0 0.0 6.180748456790122e-06 6.180748456790122e-06 HIGALBM17.7231-0.1036
17.7674 -0.1379 50.1650 0.0033 0.0033 0 3.7340 -0.5 1.0 0.0 1.0743827160493828e-05 1.0743827160493828e-05 HIGALBM17.7674-0.1379
17.7768 -0.6384 42.9590 0.0041 0.0041 0 3.7340 -0.5 1.0 0.0 1.651519290123457e-05 1.651519290123457e-05 HIGALBM17.7768-0.6384
17.7817 -0.7003 45.2790 0.0047 0.0047 0 3.7340 -0.5 1.0 0.0 2.1855624999999996e-05 2.1855624999999996e-05 HIGALBM17.7817-0.7003
17.7841 0.2905 26.3040 0.0033 0.0033 0 3.7340 -0.5 1.0 0.0 1.0752934027777778e-05 1.0752934027777778e-05 HIGALBM17.7841+0.2905
17.8192 0.4445 25.7610 0.0011 0.0011 0 3.7340 -0.5 1.0 0.0 1.256267361111111e-06 1.256267361111111e-06 HIGALBM17.8192+0.4445
17.8230 -1.0131 52.9600 0.0025 0.0025 0 3.7340 -0.5 1.0 0.0 6.050233410493829e-06 6.050233410493829e-06 HIGALBM17.8230-1.0131
17.8372 -1.0751 58.6730 0.0036 0.0036 0 3.7340 -0.5 1.0 0.0 1.2820378086419753e-05 1.2820378086419753e-05 HIGALBM17.8372-1.0751
17.8393 -0.7386 42.3040 0.0044 0.0044 0 3.7340 -0.5 1.0 0.0 1.911632716049383e-05 1.911632716049383e-05 HIGALBM17.8393-0.7386
17.8485 0.4156 25.9530 0.0043 0.0043 0 3.7340 -0.5 1.0 0.0 1.8886267361111113e-05 1.8886267361111113e-05 HIGALBM17.8485+0.4156
17.8610 0.0752 113.1440 0.0015 0.0015 0 3.7340 0.5 1.0 0.0 2.355372299382716e-06 2.355372299382716e-06 HIGALBM17.8610+0.0752
17.8619 0.0629 113.1720 0.0014 0.0014 0 3.7340 0.5 1.0 0.0 1.9290123456790124e-06 1.9290123456790124e-06 HIGALBM17.8619+0.0629
17.8644 0.6211 25.5360 0.0038 0.0038 0 3.7340 -0.5 1.0 0.0 1.4208711419753088e-05 1.4208711419753088e-05 HIGALBM17.8644+0.6211
17.8794 -0.9223 44.2620 0.0025 0.0025 0 3.7340 -0.5 1.0 0.0 6.236118827160494e-06 6.236118827160494e-06 HIGALBM17.8794-0.9223
17.8828 -0.4999 41.1910 0.0033 0.0033 0 3.7340 -0.5 1.0 0.0 1.0935881558641976e-05 1.0935881558641976e-05 HIGALBM17.8828-0.4999
17.8929 -0.6382 41.8150 0.0035 0.0035 0 3.7340 -0.5 1.0 0.0 1.2366944444444444e-05 1.2366944444444444e-05 HIGALBM17.8929-0.6382
17.9232 -0.8504 43.7230 0.0027 0.0027 0 3.7340 -0.5 1.0 0.0 7.2077334104938265e-06 7.2077334104938265e-06 HIGALBM17.9232-0.8504
17.9288 -0.6732 41.6990 0.0039 0.0039 0 3.7340 -0.5 1.0 0.0 1.5405625000000005e-05 1.5405625000000005e-05 HIGALBM17.9288-0.6732
17.9316 -0.2937 23.9150 0.0035 0.0035 0 3.7340 -0.5 1.0 0.0 1.211426697530864e-05 1.211426697530864e-05 HIGALBM17.9316-0.2937
17.9319 -0.6774 41.7040 0.0030 0.0030 0 3.7340 -0.5 1.0 0.0 9.108659336419753e-06 9.108659336419753e-06 HIGALBM17.9319-0.6774
17.9499 -0.4068 39.3740 0.0032 0.0032 0 3.7340 -0.5 1.0 0.0 1.0436489197530867e-05 1.0436489197530867e-05 HIGALBM17.9499-0.4068
17.9596 -0.3391 50.6760 0.0031 0.0031 0 3.7340 -0.5 1.0 0.0 9.59278549382716e-06 9.59278549382716e-06 HIGALBM17.9596-0.3391
17.9639 0.0787 22.5790 0.0015 0.0015 0 3.7340 -0.5 1.0 0.0 2.355372299382716e-06 2.355372299382716e-06 HIGALBM17.9639+0.0787
17.9749 -0.8164 45.1160 0.0039 0.0039 0 3.7340 -0.5 1.0 0.0 1.509106674382716e-05 1.509106674382716e-05 HIGALBM17.9749-0.8164
17.9847 0.1275 22.7490 0.0024 0.0024 0 3.7340 -0.5 1.0 0.0 5.634029706790123e-06 5.634029706790123e-06 HIGALBM17.9847+0.1275
17.9910 -0.3470 41.4180 0.0021 0.0021 0 3.7340 -0.5 1.0 0.0 4.351859567901235e-06 4.351859567901235e-06 HIGALBM17.9910-0.3470
17.9926 -0.7468 42.0300 0.0036 0.0036 0 3.7340 -0.5 1.0 0.0 1.2810434027777778e-05 1.2810434027777778e-05 HIGALBM17.9926-0.7468
17.9999 -0.4676 50.3340 0.0023 0.0023 0 3.7340 -0.5 1.0 0.0 5.476900077160494e-06 5.476900077160494e-06 HIGALBM17.9999-0.4676
18.0329 -0.3666 41.9200 0.0022 0.0022 0 3.7340 -0.5 1.0 0.0 4.68241512345679e-06 4.68241512345679e-06 HIGALBM18.0329-0.3666
18.0357 -0.2460 49.9660 0.0029 0.0029 0 3.7340 -0.5 1.0 0.0 8.36173611111111e-06 8.36173611111111e-06 HIGALBM18.0357-0.2460
18.0728 0.0771 51.2460 0.0018 0.0018 0 3.7340 0.5 1.0 0.0 3.1604938271604943e-06 3.1604938271604943e-06 HIGALBM18.0728+0.0771
18.0838 -0.6041 40.2430 0.0044 0.0044 0 3.7340 -0.5 1.0 0.0 1.9617517361111107e-05 1.9617517361111107e-05 HIGALBM18.0838-0.6041
18.1089 0.3624 22.6230 0.0021 0.0021 0 3.7340 -0.5 1.0 0.0 4.202500000000001e-06 4.202500000000001e-06 HIGALBM18.1089+0.3624
18.1155 0.2744 11.9260 0.0038 0.0038 0 3.7340 -0.5 1.0 0.0 1.4482253086419753e-05 1.4482253086419753e-05 HIGALBM18.1155+0.2744
18.1441 -0.2981 53.6370 0.0069 0.0069 0 3.7340 0.5 1.0 0.0 4.774426118827161e-05 4.774426118827161e-05 HIGALBM18.1441-0.2981
18.1451 0.7969 22.2620 0.0038 0.0038 0 3.7340 -0.5 1.0 0.0 1.4609382716049382e-05 1.4609382716049382e-05 HIGALBM18.1451+0.7969
18.1466 -0.2826 51.9170 0.0018 0.0018 0 3.7340 -0.5 1.0 0.0 3.3560204475308642e-06 3.3560204475308642e-06 HIGALBM18.1466-0.2826
18.1467 0.1052 54.1320 0.0032 0.0032 0 3.7340 0.5 1.0 0.0 1.0445464891975308e-05 1.0445464891975308e-05 HIGALBM18.1467+0.1052
18.1473 -0.3147 50.7270 0.0020 0.0020 0 3.7340 0.5 1.0 0.0 4.128798225308643e-06 4.128798225308643e-06 HIGALBM18.1473-0.3147
18.1497 0.0895 54.6520 0.0020 0.0020 0 3.7340 0.5 1.0 0.0 3.818767361111111e-06 3.818767361111111e-06 HIGALBM18.1497+0.0895
18.1594 0.0949 54.6720 0.0015 0.0015 0 3.7340 0.5 1.0 0.0 2.147038966049383e-06 2.147038966049383e-06 HIGALBM18.1594+0.0949
18.1620 0.0664 54.6930 0.0028 0.0028 0 3.7340 0.5 1.0 0.0 7.6160667438271615e-06 7.6160667438271615e-06 HIGALBM18.1620+0.0664
18.1721 0.5552 -1.3800 0.0042 0.0042 0 3.7340 0.5 1.0 0.0 1.776856674382716e-05 1.776856674382716e-05 HIGALBM18.1721+0.5552
18.1755 -0.2981 50.0990 0.0017 0.0017 0 3.7340 -0.5 1.0 0.0 2.8476562499999998e-06 2.8476562499999998e-06 HIGALBM18.1755-0.2981
18.1770 0.5154 1.5450 0.0020 0.0020 0 3.7340 -0.5 1.0 0.0 4.089382716049383e-06 4.089382716049383e-06 HIGALBM18.1770+0.5154
18.1807 0.1119 53.9850 0.0035 0.0035 0 3.7340 0.5 1.0 0.0 1.2563086419753084e-05 1.2563086419753084e-05 HIGALBM18.1807+0.1119
18.1898 0.5427 -1.3780 0.0029 0.0029 0 3.7340 0.5 1.0 0.0 8.686118827160493e-06 8.686118827160493e-06 HIGALBM18.1898+0.5427
18.2098 0.5192 -1.5250 0.0028 0.0028 0 3.7340 0.5 1.0 0.0 7.902345679012345e-06 7.902345679012345e-06 HIGALBM18.2098+0.5192
18.2217 0.6773 38.2250 0.0036 0.0036 0 3.7340 -0.5 1.0 0.0 1.2940007716049382e-05 1.2940007716049382e-05 HIGALBM18.2217+0.6773
18.2293 -1.0708 38.2530 0.0025 0.0025 0 3.7340 -0.5 1.0 0.0 6.1531558641975296e-06 6.1531558641975296e-06 HIGALBM18.2293-1.0708
18.2336 -0.2393 66.5880 0.0020 0.0020 0 3.7340 -0.5 1.0 0.0 4.140094521604938e-06 4.140094521604938e-06 HIGALBM18.2336-0.2393
18.2337 0.6539 38.0620 0.0024 0.0024 0 3.7340 -0.5 1.0 0.0 5.961736111111111e-06 5.961736111111111e-06 HIGALBM18.2337+0.6539
18.2429 -0.2383 66.9170 0.0031 0.0031 0 3.7340 -0.5 1.0 0.0 9.748271604938273e-06 9.748271604938273e-06 HIGALBM18.2429-0.2383
18.2460 -0.4731 48.8980 0.0020 0.0020 0 3.7340 -0.5 1.0 0.0 4.0334027777777774e-06 4.0334027777777774e-06 HIGALBM18.2460-0.4731
18.2483 0.6841 38.2810 0.0049 0.0049 0 3.7340 -0.5 1.0 0.0 2.3752085262345682e-05 2.3752085262345682e-05 HIGALBM18.2483+0.6841
18.2613 -0.7319 45.8040 0.0036 0.0036 0 3.7340 -0.5 1.0 0.0 1.2910048225308641e-05 1.2910048225308641e-05 HIGALBM18.2613-0.7319
18.2623 -0.2437 67.6040 0.0015 0.0015 0 3.7340 -0.5 1.0 0.0 2.208526234567901e-06 2.208526234567901e-06 HIGALBM18.2623-0.2437
18.2738 0.4941 -1.0850 0.0031 0.0031 0 3.7340 0.5 1.0 0.0 9.887530864197531e-06 9.887530864197531e-06 HIGALBM18.2738+0.4941
18.2752 -0.2625 67.6530 0.0021 0.0021 0 3.7340 -0.5 1.0 0.0 4.398341049382716e-06 4.398341049382716e-06 HIGALBM18.2752-0.2625
18.2760 -0.9648 43.5170 0.0030 0.0030 0 3.7340 -0.5 1.0 0.0 8.908566743827158e-06 8.908566743827158e-06 HIGALBM18.2760-0.9648
18.3017 -0.4900 48.1290 0.0034 0.0034 0 3.7340 -0.5 1.0 0.0 1.1616736111111109e-05 1.1616736111111109e-05 HIGALBM18.3017-0.4900
18.3021 -0.3868 32.6520 0.0036 0.0036 0 3.7340 -0.5 1.0 0.0 1.2671622299382714e-05 1.2671622299382714e-05 HIGALBM18.3021-0.3868
18.3142 0.7563 37.6560 0.0043 0.0043 0 3.7340 -0.5 1.0 0.0 1.853780864197531e-05 1.853780864197531e-05 HIGALBM18.3142+0.7563
18.3203 -0.7324 47.4950 0.0037 0.0037 0 3.7340 -0.5 1.0 0.0 1.3927409336419753e-05 1.3927409336419753e-05 HIGALBM18.3203-0.7324
18.3245 -0.9211 48.1880 0.0045 0.0045 0 3.7340 -0.5 1.0 0.0 2.0375192901234564e-05 2.0375192901234564e-05 HIGALBM18.3245-0.9211
18.3261 -0.9339 48.1910 0.0033 0.0033 0 3.7340 -0.5 1.0 0.0 1.1009492669753085e-05 1.1009492669753085e-05 HIGALBM18.3261-0.9339
18.3512 -0.8179 48.4830 0.0025 0.0025 0 3.7340 -0.5 1.0 0.0 6.403711419753085e-06 6.403711419753085e-06 HIGALBM18.3512-0.8179
18.3517 -0.2714 69.5040 0.0032 0.0032 0 3.7340 -0.5 1.0 0.0 1.048140625e-05 1.048140625e-05 HIGALBM18.3517-0.2714
18.3549 -0.3048 70.4700 0.0033 0.0033 0 3.7340 -0.5 1.0 0.0 1.1000277777777778e-05 1.1000277777777778e-05 HIGALBM18.3549-0.3048
18.3711 -0.3816 44.1390 0.0017 0.0017 0 3.7340 -0.5 1.0 0.0 2.923150077160494e-06 2.923150077160494e-06 HIGALBM18.3711-0.3816
18.3879 -1.0014 48.3540 0.0016 0.0016 0 3.7340 -0.5 1.0 0.0 2.5334027777777782e-06 2.5334027777777782e-06 HIGALBM18.3879-1.0014
18.3924 -0.8335 49.0550 0.0027 0.0027 0 3.7340 -0.5 1.0 0.0 7.1037056327160515e-06 7.1037056327160515e-06 HIGALBM18.3924-0.8335
18.4044 -0.8421 50.4830 0.0054 0.0054 0 3.7340 -0.5 1.0 0.0 2.896532600308642e-05 2.896532600308642e-05 HIGALBM18.4044-0.8421
18.4084 -0.1219 51.4430 0.0037 0.0037 0 3.7340 -0.5 1.0 0.0 1.334278549382716e-05 1.334278549382716e-05 HIGALBM18.4084-0.1219
18.4122 -0.7285 50.9520 0.0035 0.0035 0 3.7340 -0.5 1.0 0.0 1.2027409336419752e-05 1.2027409336419752e-05 HIGALBM18.4122-0.7285
18.4156 -0.8227 50.9580 0.0038 0.0038 0 3.7340 -0.5 1.0 0.0 1.4630624999999999e-05 1.4630624999999999e-05 HIGALBM18.4156-0.8227
18.4241 -0.6882 52.2130 0.0045 0.0045 0 3.7340 -0.5 1.0 0.0 2.0702499999999994e-05 2.0702499999999994e-05 HIGALBM18.4241-0.6882
18.4408 0.0371 52.9750 0.0018 0.0018 0 3.7340 0.5 1.0 0.0 3.3917361111111107e-06 3.3917361111111107e-06 HIGALBM18.4408+0.0371
18.4428 -0.6931 52.0250 0.0041 0.0041 0 3.7340 -0.5 1.0 0.0 1.711890625e-05 1.711890625e-05 HIGALBM18.4428-0.6931
18.4611 -0.0034 52.3030 0.0016 0.0016 0 3.7340 0.5 1.0 0.0 2.5069444444444445e-06 2.5069444444444445e-06 HIGALBM18.4611-0.0034
18.4937 -0.2007 45.7090 0.0023 0.0023 0 3.7340 -0.5 1.0 0.0 5.366944444444444e-06 5.366944444444444e-06 HIGALBM18.4937-0.2007
18.5155 0.3180 19.7560 0.0042 0.0042 0 3.7340 -0.5 1.0 0.0 1.76866975308642e-05 1.76866975308642e-05 HIGALBM18.5155+0.3180
18.5235 -0.5969 49.8450 0.0030 0.0030 0 3.7340 -0.5 1.0 0.0 9.28556327160494e-06 9.28556327160494e-06 HIGALBM18.5235-0.5969
18.5407 -0.1632 51.3160 0.0018 0.0018 0 3.7340 -0.5 1.0 0.0 3.0819753086419753e-06 3.0819753086419753e-06 HIGALBM18.5407-0.1632
18.5665 -0.0882 45.8830 0.0014 0.0014 0 3.7340 -0.5 1.0 0.0 1.9059336419753082e-06 1.9059336419753082e-06 HIGALBM18.5665-0.0882
18.5946 -0.0733 45.7440 0.0013 0.0013 0 3.7340 -0.5 1.0 0.0 1.8112673611111108e-06 1.8112673611111108e-06 HIGALBM18.5946-0.0733
18.6064 -0.0747 45.7630 0.0015 0.0015 0 3.7340 -0.5 1.0 0.0 2.151111111111111e-06 2.151111111111111e-06 HIGALBM18.6064-0.0747
18.6276 -0.0699 45.1720 0.0027 0.0027 0 3.7340 -0.5 1.0 0.0 7.471111111111111e-06 7.471111111111111e-06 HIGALBM18.6276-0.0699
18.6544 -0.0592 45.4340 0.0020 0.0020 0 3.7340 0.5 1.0 0.0 3.95015625e-06 3.95015625e-06 HIGALBM18.6544-0.0592
18.6618 0.0356 80.3360 0.0018 0.0018 0 3.7340 0.5 1.0 0.0 3.3713040123456796e-06 3.3713040123456796e-06 HIGALBM18.6618+0.0356
18.6621 -0.3554 67.7900 0.0052 0.0052 0 3.7340 -0.5 1.0 0.0 2.6637067901234558e-05 2.6637067901234558e-05 HIGALBM18.6621-0.3554
18.6674 0.0257 79.6150 0.0020 0.0020 0 3.7340 0.5 1.0 0.0 3.878711419753086e-06 3.878711419753086e-06 HIGALBM18.6674+0.0257
18.7010 -0.2272 43.2010 0.0014 0.0014 0 3.7340 0.5 1.0 0.0 2.1024999999999998e-06 2.1024999999999998e-06 HIGALBM18.7010-0.2272
18.7014 0.0048 50.7790 0.0011 0.0011 0 3.7340 -0.5 1.0 0.0 1.2069463734567903e-06 1.2069463734567903e-06 HIGALBM18.7014+0.0048
18.7047 -0.8268 42.1900 0.0035 0.0035 0 3.7340 -0.5 1.0 0.0 1.2123937114197531e-05 1.2123937114197531e-05 HIGALBM18.7047-0.8268
18.7069 -0.6882 60.3040 0.0058 0.0058 0 3.7340 -0.5 1.0 0.0 3.397918402777778e-05 3.397918402777778e-05 HIGALBM18.7069-0.6882
18.7119 -0.9048 42.0080 0.0035 0.0035 0 3.7340 -0.5 1.0 0.0 1.2008150077160493e-05 1.2008150077160493e-05 HIGALBM18.7119-0.9048
18.7132 -0.4244 69.2130 0.0054 0.0054 0 3.7340 -0.5 1.0 0.0 2.8667100694444436e-05 2.8667100694444436e-05 HIGALBM18.7132-0.4244
18.7326 -0.7384 64.9900 0.0031 0.0031 0 3.7340 -0.5 1.0 0.0 9.361900077160494e-06 9.361900077160494e-06 HIGALBM18.7326-0.7384
18.7353 -0.2267 42.6630 0.0019 0.0019 0 3.7340 0.5 1.0 0.0 3.689600694444445e-06 3.689600694444445e-06 HIGALBM18.7353-0.2267
18.7525 -0.3839 65.3530 0.0026 0.0026 0 3.7340 -0.5 1.0 0.0 6.623474151234568e-06 6.623474151234568e-06 HIGALBM18.7525-0.3839
18.7547 -0.3041 66.2500 0.0037 0.0037 0 3.7340 -0.5 1.0 0.0 1.347501736111111e-05 1.347501736111111e-05 HIGALBM18.7547-0.3041
18.7635 -0.0284 44.6220 0.0031 0.0031 0 3.7340 -0.5 1.0 0.0 9.353402777777778e-06 9.353402777777778e-06 HIGALBM18.7635-0.0284
18.7832 -0.7830 68.2070 0.0037 0.0037 0 3.7340 -0.5 1.0 0.0 1.353626736111111e-05 1.353626736111111e-05 HIGALBM18.7832-0.7830
18.7891 -0.2852 65.4670 0.0022 0.0022 0 3.7340 -0.5 1.0 0.0 4.821684027777778e-06 4.821684027777778e-06 HIGALBM18.7891-0.2852
18.8083 -0.7677 67.6780 0.0039 0.0039 0 3.7340 -0.5 1.0 0.0 1.524251736111111e-05 1.524251736111111e-05 HIGALBM18.8083-0.7677
18.8096 -0.8857 62.0350 0.0040 0.0040 0 3.7340 -0.5 1.0 0.0 1.573444444444444e-05 1.573444444444444e-05 HIGALBM18.8096-0.8857
18.8124 -0.5156 65.2530 0.0039 0.0039 0 3.7340 -0.5 1.0 0.0 1.5231674382716051e-05 1.5231674382716051e-05 HIGALBM18.8124-0.5156
18.8159 -0.5556 63.7770 0.0036 0.0036 0 3.7340 -0.5 1.0 0.0 1.2810434027777778e-05 1.2810434027777778e-05 HIGALBM18.8159-0.5556
18.8335 -0.2995 65.6190 0.0016 0.0016 0 3.7340 -0.5 1.0 0.0 2.613611111111111e-06 2.613611111111111e-06 HIGALBM18.8335-0.2995
18.8338 -0.7373 65.0120 0.0037 0.0037 0 3.7340 -0.5 1.0 0.0 1.3896327160493828e-05 1.3896327160493828e-05 HIGALBM18.8338-0.7373
18.8423 0.1973 17.0340 0.0047 0.0047 0 3.7340 -0.5 1.0 0.0 2.233875192901235e-05 2.233875192901235e-05 HIGALBM18.8423+0.1973
18.8536 -0.4833 65.3750 0.0020 0.0020 0 3.7340 -0.5 1.0 0.0 3.856859567901235e-06 3.856859567901235e-06 HIGALBM18.8536-0.4833
18.8555 0.7675 17.2920 0.0046 0.0046 0 3.7340 -0.5 1.0 0.0 2.1121684027777782e-05 2.1121684027777782e-05 HIGALBM18.8555+0.7675
18.8602 0.0839 49.7690 0.0016 0.0016 0 3.7340 -0.5 1.0 0.0 2.7179185956790117e-06 2.7179185956790117e-06 HIGALBM18.8602+0.0839
18.8634 -0.4804 65.7200 0.0036 0.0036 0 3.7340 -0.5 1.0 0.0 1.3160771604938273e-05 1.3160771604938273e-05 HIGALBM18.8634-0.4804
18.8638 -0.4197 63.3600 0.0029 0.0029 0 3.7340 -0.5 1.0 0.0 8.217777777777778e-06 8.217777777777778e-06 HIGALBM18.8638-0.4197
18.8654 0.4469 55.4370 0.0041 0.0041 0 3.7340 -0.5 1.0 0.0 1.6503906250000002e-05 1.6503906250000002e-05 HIGALBM18.8654+0.4469
18.8683 -0.6988 63.9640 0.0035 0.0035 0 3.7340 -0.5 1.0 0.0 1.2406049382716049e-05 1.2406049382716049e-05 HIGALBM18.8683-0.6988
18.8689 0.8241 16.8170 0.0044 0.0044 0 3.7340 -0.5 1.0 0.0 1.9421159336419753e-05 1.9421159336419753e-05 HIGALBM18.8689+0.8241
18.8721 0.7014 18.4400 0.0041 0.0041 0 3.7340 -0.5 1.0 0.0 1.709592785493827e-05 1.709592785493827e-05 HIGALBM18.8721+0.7014
18.8736 0.0538 49.5770 0.0021 0.0021 0 3.7340 -0.5 1.0 0.0 4.225308641975309e-06 4.225308641975309e-06 HIGALBM18.8736+0.0538
18.8768 -0.4886 65.7680 0.0032 0.0032 0 3.7340 -0.5 1.0 0.0 1.0239999999999999e-05 1.0239999999999999e-05 HIGALBM18.8768-0.4886
18.8803 -0.6959 63.4130 0.0002 0.0002 0 3.7340 -0.5 1.0 0.0 4.694444444444445e-08 4.694444444444445e-08 HIGALBM18.8803-0.6959
18.8846 -0.5094 66.0870 0.0031 0.0031 0 3.7340 -0.5 1.0 0.0 9.455625e-06 9.455625e-06 HIGALBM18.8846-0.5094
18.8848 0.0495 49.3630 0.0024 0.0024 0 3.7340 -0.5 1.0 0.0 5.826859567901233e-06 5.826859567901233e-06 HIGALBM18.8848+0.0495
18.8862 0.7520 18.0690 0.0039 0.0039 0 3.7340 -0.5 1.0 0.0 1.4843896604938269e-05 1.4843896604938269e-05 HIGALBM18.8862+0.7520
18.8873 -0.2921 64.5990 0.0042 0.0042 0 3.7340 -0.5 1.0 0.0 1.7453827160493827e-05 1.7453827160493827e-05 HIGALBM18.8873-0.2921
18.8883 -0.4740 66.0940 0.0019 0.0019 0 3.7340 -0.5 1.0 0.0 3.61e-06 3.61e-06 HIGALBM18.8883-0.4740
18.8894 0.0438 49.3900 0.0034 0.0034 0 3.7340 -0.5 1.0 0.0 1.181640625e-05 1.181640625e-05 HIGALBM18.8894+0.0438
18.8897 -0.2581 64.3030 0.0032 0.0032 0 3.7340 -0.5 1.0 0.0 1.042751736111111e-05 1.042751736111111e-05 HIGALBM18.8897-0.2581
18.8978 -0.7661 62.6010 0.0030 0.0030 0 3.7340 -0.5 1.0 0.0 8.875434027777776e-06 8.875434027777776e-06 HIGALBM18.8978-0.7661
18.8988 -0.7075 63.1720 0.0040 0.0040 0 3.7340 -0.5 1.0 0.0 1.638000771604938e-05 1.638000771604938e-05 HIGALBM18.8988-0.7075
18.9044 -0.2762 64.3530 0.0049 0.0049 0 3.7340 -0.5 1.0 0.0 2.4296684027777778e-05 2.4296684027777778e-05 HIGALBM18.9044-0.2762
18.9071 -0.0939 63.4840 0.0024 0.0024 0 3.7340 -0.5 1.0 0.0 5.934637345679012e-06 5.934637345679012e-06 HIGALBM18.9071-0.0939
18.9088 0.7744 18.7250 0.0040 0.0040 0 3.7340 -0.5 1.0 0.0 1.613361111111111e-05 1.613361111111111e-05 HIGALBM18.9088+0.7744
18.9133 -0.0158 45.8300 0.0022 0.0022 0 3.7340 -0.5 1.0 0.0 4.664400077160493e-06 4.664400077160493e-06 HIGALBM18.9133-0.0158
18.9203 -0.7754 62.9600 0.0035 0.0035 0 3.7340 -0.5 1.0 0.0 1.2592640817901236e-05 1.2592640817901236e-05 HIGALBM18.9203-0.7754
18.9212 -0.0194 45.4180 0.0043 0.0043 0 3.7340 -0.5 1.0 0.0 1.8097934027777776e-05 1.8097934027777776e-05 HIGALBM18.9212-0.0194
18.9290 -0.0150 45.4310 0.0016 0.0016 0 3.7340 -0.5 1.0 0.0 2.480625e-06 2.480625e-06 HIGALBM18.9290-0.0150
18.9371 -0.0288 45.4430 0.0040 0.0040 0 3.7340 -0.5 1.0 0.0 1.5878011188271602e-05 1.5878011188271602e-05 HIGALBM18.9371-0.0288
18.9377 0.8111 19.2650 0.0032 0.0032 0 3.7340 -0.5 1.0 0.0 1.0239999999999999e-05 1.0239999999999999e-05 HIGALBM18.9377+0.8111
18.9468 0.0367 48.5970 0.0038 0.0038 0 3.7340 -0.5 1.0 0.0 1.4556344521604937e-05 1.4556344521604937e-05 HIGALBM18.9468+0.0367
18.9498 -0.0328 45.7030 0.0028 0.0028 0 3.7340 -0.5 1.0 0.0 7.80891975308642e-06 7.80891975308642e-06 HIGALBM18.9498-0.0328
18.9558 -0.0134 46.1570 0.0024 0.0024 0 3.7340 -0.5 1.0 0.0 5.5225e-06 5.5225e-06 HIGALBM18.9558-0.0134
18.9573 -0.2584 64.8180 0.0031 0.0031 0 3.7340 -0.5 1.0 0.0 9.566992669753086e-06 9.566992669753086e-06 HIGALBM18.9573-0.2584
18.9658 -0.7550 63.1100 0.0029 0.0029 0 3.7340 -0.5 1.0 0.0 8.686118827160493e-06 8.686118827160493e-06 HIGALBM18.9658-0.7550
18.9809 -0.0913 51.9880 0.0018 0.0018 0 3.7340 -0.5 1.0 0.0 3.2650482253086414e-06 3.2650482253086414e-06 HIGALBM18.9809-0.0913
18.9862 -0.0447 46.0030 0.0049 0.0049 0 3.7340 0.5 1.0 0.0 2.446126736111111e-05 2.446126736111111e-05 HIGALBM18.9862-0.0447
